Id,Response
200205,0
200208,0
200209,0
200214,0
200215,0
200216,0
200221,0
200222,0
200227,0
200232,0
200233,0
200234,0
200237,0
200238,0
200240,0
200242,0
200243,0
200246,0
200248,0
200250,0
200255,0
200256,0
200257,0
200259,0
200264,0
200265,0
200267,0
200269,0
200271,0
200272,0
200274,0
200277,0
200278,0
200279,0
200282,0
200283,0
200288,0
200289,0
200291,0
200295,0
200297,0
200298,0
200302,0
200303,0
200305,0
200306,0
200307,0
200311,0
200313,0
200315,0
200316,0
200317,0
200318,0
200319,0
200320,0
200322,0
200323,0
200324,0
200325,0
200330,0
200332,0
200333,0
200334,0
200335,0
200336,0
200337,0
200339,0
200340,0
200341,0
200345,0
200348,0
200350,0
200353,0
200355,0
200356,0
200357,0
200365,0
200367,0
200368,0
200369,0
200373,0
200375,0
200378,0
200379,0
200380,0
200381,0
200383,0
200384,0
200387,0
200388,0
200389,0
200391,0
200392,0
200393,0
200395,0
200398,0
200399,0
200401,0
200402,0
200404,0
200406,0
200407,0
200410,0
200412,0
200415,0
200419,0
200420,0
200421,0
200422,0
200426,0
200427,0
200430,0
200431,0
200436,0
200437,0
200438,0
200440,0
200441,0
200442,0
200444,0
200447,0
200448,0
200452,0
200453,0
200454,0
200455,0
200456,0
200459,0
200460,0
200461,0
200462,0
200463,0
200464,0
200468,0
200470,0
200472,0
200473,0
200475,0
200476,0
200477,0
200479,0
200481,0
200487,0
200490,0
200491,0
200497,0
200498,0
200499,0
200501,0
200503,0
200505,0
200506,0
200507,0
200508,0
200510,0
200511,0
200512,0
200515,0
200516,0
200517,0
200519,0
200522,0
200525,0
200536,0
200537,0
200538,0
200540,0
200542,0
200545,0
200546,0
200547,0
200548,0
200550,0
200551,0
200557,0
200560,0
200561,0
200562,0
200565,0
200567,0
200570,0
200571,0
200572,0
200573,0
200574,0
200577,0
200579,0
200580,0
200581,0
200582,0
200586,0
200587,0
200588,0
200591,0
200592,0
200595,0
200596,0
200597,0
200598,0
200601,0
200602,0
200603,0
200604,0
200605,0
200606,0
200617,0
200620,0
200621,0
200625,0
200627,0
200628,0
200629,0
200633,0
200635,0
200639,0
200640,0
200646,0
200648,0
200650,0
200651,0
200652,0
200653,0
200654,0
200655,0
200656,0
200658,0
200659,0
200662,0
200664,0
200665,0
200667,0
200675,0
200682,0
200684,0
200685,0
200687,0
200688,0
200690,0
200692,0
200696,0
200697,0
200700,0
200701,0
200704,0
200709,0
200710,0
200712,0
200713,0
200714,0
200718,0
200719,0
200720,0
200721,0
200722,0
200723,0
200725,0
200727,0
200730,0
200731,0
200732,0
200737,0
200739,0
200741,0
200743,0
200744,0
200750,0
200752,0
200754,0
200755,0
200759,0
200760,0
200762,0
200764,0
200767,0
200768,0
200769,0
200770,0
200771,0
200773,0
200778,0
200782,0
200783,0
200784,0
200786,0
200787,0
200788,0
200789,0
200790,0
200791,0
200792,0
200794,0
200795,0
200798,0
200799,0
200801,0
200802,0
200803,0
200805,0
200806,0
200808,0
200812,0
200813,0
200816,0
200820,0
200823,0
200825,0
200826,0
200829,0
200833,0
200835,0
200837,0
200839,0
200840,0
200841,0
200847,0
200851,0
200854,0
200855,0
200858,0
200860,0
200861,0
200863,0
200867,0
200869,0
200871,0
200872,0
200874,0
200877,0
200878,0
200879,0
200880,0
200881,0
200882,0
200883,0
200884,0
200885,0
200888,0
200893,0
200894,0
200897,0
200899,0
200900,0
200901,0
200904,0
200905,0
200908,0
200912,0
200914,0
200917,0
200918,0
200923,0
200924,0
200926,0
200928,0
200929,0
200931,0
200933,0
200934,0
200939,0
200942,0
200948,0
200950,0
200952,0
200954,0
200955,0
200959,0
200961,0
200962,0
200966,0
200967,0
200968,0
200970,0
200972,0
200973,0
200974,0
200975,0
200978,0
200979,0
200985,0
200987,0
200988,0
200990,0
200991,0
200996,0
201000,0
201003,0
201008,0
201009,0
201010,0
201011,0
201016,0
201018,0
201020,0
201021,0
201026,0
201031,0
201032,0
201033,0
201036,0
201040,0
201041,0
201045,0
201046,0
201047,0
201048,0
201049,0
201052,0
201053,0
201055,0
201057,0
201058,0
201059,0
201062,0
201063,0
201064,0
201065,0
201066,0
201067,0
201070,0
201071,0
201072,0
201073,0
201074,0
201075,0
201076,0
201077,0
201080,0
201081,0
201084,0
201085,0
201087,0
201088,0
201091,0
201093,0
201097,0
201098,0
201100,0
201103,0
201108,0
201109,0
201110,0
201111,0
201114,0
201117,0
201119,0
201120,0
201121,0
201124,0
201125,0
201126,0
201129,0
201130,0
201131,0
201133,0
201134,0
201137,0
201139,0
201141,0
201143,0
201144,0
201145,0
201147,0
201148,0
201150,0
201152,0
201153,0
201154,0
201155,0
201156,0
201157,0
201160,0
201161,0
201163,0
201165,0
201166,0
201168,0
201170,0
201173,0
201177,0
201181,0
201182,0
201186,0
201187,0
201189,0
201193,0
201194,0
201200,0
201205,0
201208,0
201209,0
201210,0
201212,0
201215,0
201222,0
201224,0
201225,0
201227,0
201230,0
201231,0
201234,0
201236,0
201237,0
201239,0
201240,0
201241,0
201243,0
201244,0
201247,0
201248,0
201249,0
201250,0
201253,0
201255,0
201256,0
201259,0
201260,0
201262,0
201263,0
201265,0
201266,0
201270,0
201271,0
201272,0
201273,0
201280,0
201282,0
201286,0
201287,0
201289,0
201292,0
201295,0
201299,0
201300,0
201302,0
201305,0
201306,0
201309,0
201310,0
201313,0
201314,0
201315,0
201316,0
201320,0
201321,0
201325,0
201327,0
201328,0
201329,0
201333,0
201336,0
201337,0
201338,0
201340,0
201342,0
201343,0
201346,0
201347,0
201348,0
201349,0
201351,0
201352,0
201354,0
201355,0
201356,0
201360,0
201361,0
201366,0
201368,0
201369,0
201370,0
201371,0
201379,0
201381,0
201382,0
201383,0
201385,0
201388,0
201393,0
201398,0
201401,0
201402,0
201403,0
201406,0
201408,0
201410,0
201413,0
201414,0
201416,0
201417,0
201419,0
201424,0
201426,0
201427,0
201428,0
201435,0
201437,0
201438,0
201439,0
201441,0
201444,0
201445,0
201446,0
201452,0
201454,0
201458,0
201459,0
201462,0
201465,0
201467,0
201468,0
201474,0
201475,0
201480,0
201481,0
201483,0
201484,0
201485,0
201487,0
201488,0
201489,0
201491,0
201492,0
201493,0
201494,0
201495,0
201496,0
201497,0
201498,0
201499,0
201500,0
201501,0
201502,0
201503,0
201505,0
201514,0
201515,0
201516,0
201519,0
201522,0
201523,0
201524,0
201526,0
201527,0
201529,0
201531,0
201532,0
201533,0
201534,0
201536,0
201539,0
201540,0
201541,0
201544,0
201546,0
201547,0
201548,0
201549,0
201550,0
201552,0
201556,0
201558,0
201559,0
201560,0
201563,0
201564,0
201567,0
201568,0
201569,0
201571,0
201575,0
201576,0
201578,0
201579,0
201580,0
201581,0
201585,0
201587,0
201590,0
201591,0
201592,0
201596,0
201597,0
201598,0
201600,0
201601,0
201602,0
201605,0
201606,0
201607,0
201608,0
201613,0
201615,0
201618,0
201619,0
201620,0
201621,0
201623,0
201624,0
201626,0
201629,0
201630,0
201631,0
201633,0
201634,0
201635,0
201636,0
201638,0
201640,0
201642,0
201644,0
201645,0
201646,0
201647,0
201648,0
201650,0
201652,0
201654,0
201655,0
201657,0
201661,0
201662,0
201664,0
201665,0
201666,0
201668,0
201671,0
201672,0
201673,0
201674,0
201675,0
201676,0
201679,0
201680,0
201681,0
201683,0
201686,0
201687,0
201688,0
201690,0
201691,0
201694,0
201695,0
201696,0
201697,0
201698,0
201699,0
201700,0
201701,0
201705,0
201707,0
201708,0
201712,0
201713,0
201715,0
201722,0
201723,0
201724,0
201725,0
201733,0
201736,0
201738,0
201739,0
201740,0
201742,0
201743,0
201744,0
201745,0
201746,0
201748,0
201749,0
201750,0
201751,0
201752,0
201757,0
201758,0
201759,0
201760,0
201763,0
201765,0
201766,0
201767,0
201770,0
201772,0
201773,0
201775,0
201776,0
201777,0
201778,0
201779,0
201782,0
201783,0
201790,0
201792,0
201793,0
201795,0
201798,0
201799,0
201800,0
201802,0
201806,0
201807,0
201808,0
201810,0
201814,0
201817,0
201818,0
201820,0
201821,0
201828,0
201829,0
201834,0
201842,0
201843,0
201844,0
201845,0
201847,0
201848,0
201849,0
201850,0
201851,0
201853,0
201854,0
201856,0
201859,0
201861,0
201862,0
201863,0
201864,0
201867,0
201868,0
201869,0
201872,0
201874,0
201875,0
201876,0
201877,0
201881,0
201883,0
201884,0
201885,0
201888,0
201895,0
201896,0
201897,0
201899,0
201900,0
201902,0
201904,0
201908,0
201909,0
201910,0
201913,0
201914,0
201917,0
201918,0
201920,0
201921,0
201925,0
201927,0
201928,0
201929,0
201930,0
201932,0
201935,0
201936,0
201937,0
201938,0
201944,0
201945,0
201947,0
201953,0
201955,0
201956,0
201957,0
201959,0
201960,0
201961,0
201965,0
201966,0
201967,0
201969,0
201970,0
201973,0
201974,0
201975,0
201976,0
201978,0
201981,0
201982,0
201986,0
201988,0
201989,0
201990,0
201991,0
201992,0
201994,0
201995,0
201996,0
202001,0
202004,0
202005,0
202012,0
202014,0
202021,0
202022,0
202023,0
202026,0
202030,0
202032,0
202033,0
202034,0
202035,0
202036,0
202043,0
202044,0
202046,0
202050,0
202052,0
202053,0
202055,0
202061,0
202065,0
202074,0
202076,0
202078,0
202080,0
202081,0
202084,0
202085,0
202086,0
202087,0
202088,0
202089,0
202090,0
202097,0
202098,0
202100,0
202101,0
202103,0
202104,0
202106,0
202107,0
202110,0
202111,0
202116,0
202118,0
202119,0
202121,0
202122,0
202126,0
202127,0
202128,0
202129,0
202132,0
202133,0
202135,0
202138,0
202139,0
202141,0
202143,0
202145,0
202146,0
202148,0
202155,0
202157,0
202159,0
202163,0
202164,0
202165,0
202167,0
202169,0
202170,0
202173,0
202174,0
202175,0
202176,0
202177,0
202178,0
202179,0
202181,0
202183,0
202186,0
202187,0
202188,0
202193,0
202194,0
202195,0
202198,0
202200,0
202202,0
202204,0
202209,0
202212,0
202214,0
202216,0
202218,0
202219,0
202221,0
202222,0
202225,0
202229,0
202230,0
202231,0
202232,0
202233,0
202234,0
202237,0
202240,0
202241,0
202243,0
202244,0
202249,0
202252,0
202253,0
202261,0
202262,0
202264,0
202266,0
202267,0
202268,0
202269,0
202272,0
202273,0
202275,0
202279,0
202280,0
202282,0
202285,0
202287,0
202288,0
202290,0
202291,0
202296,0
202298,0
202303,0
202305,0
202306,0
202309,0
202311,0
202313,0
202314,0
202315,0
202319,0
202320,0
202323,0
202327,0
202328,0
202330,0
202333,0
202334,0
202335,0
202338,0
202340,0
202344,0
202346,0
202349,0
202354,0
202355,0
202357,0
202360,0
202363,0
202364,0
202366,0
202367,0
202369,0
202371,0
202372,0
202380,0
202381,0
202384,0
202385,0
202386,0
202387,0
202388,0
202390,0
202391,0
202392,0
202393,0
202395,0
202398,0
202400,0
202402,0
202403,0
202407,0
202411,0
202417,0
202422,0
202425,0
202428,0
202431,0
202433,0
202435,0
202436,0
202437,0
202438,0
202440,0
202444,0
202445,0
202446,0
202449,0
202451,0
202453,0
202456,0
202458,0
202459,0
202461,0
202463,0
202464,0
202466,0
202467,0
202468,0
202469,0
202470,0
202472,0
202473,0
202474,0
202477,0
202479,0
202480,0
202485,0
202488,0
202492,0
202495,0
202499,0
202503,0
202505,0
202508,0
202509,0
202510,0
202511,0
202513,0
202514,0
202516,0
202517,0
202518,0
202519,0
202520,0
202522,0
202523,0
202526,0
202528,0
202530,0
202531,0
202532,0
202533,0
202534,0
202535,0
202536,0
202538,0
202539,0
202540,0
202541,0
202542,0
202544,0
202548,0
202549,0
202553,0
202554,0
202560,0
202561,0
202562,0
202563,0
202565,0
202569,0
202570,0
202573,0
202575,0
202579,0
202580,0
202581,0
202583,0
202584,0
202585,0
202586,0
202590,0
202591,0
202595,0
202598,0
202599,0
202603,0
202606,0
202607,0
202614,0
202616,0
202618,0
202621,0
202622,0
202624,0
202627,0
202628,0
202629,0
202631,0
202632,0
202635,0
202639,0
202642,0
202643,0
202644,0
202646,0
202647,0
202648,0
202650,0
202651,0
202654,0
202655,0
202656,0
202657,0
202661,0
202663,0
202664,0
202665,0
202668,0
202669,0
202670,0
202672,0
202675,0
202677,0
202678,0
202680,0
202682,0
202686,0
202687,0
202688,0
202692,0
202693,0
202694,0
202695,0
202696,0
202698,0
202701,0
202702,0
202705,0
202706,0
202711,0
202712,0
202713,0
202717,0
202719,0
202721,0
202723,0
202725,0
202726,0
202727,0
202728,0
202730,0
202732,0
202733,0
202735,0
202736,0
202737,0
202739,0
202742,0
202743,0
202744,0
202745,0
202746,0
202750,0
202753,0
202754,0
202755,0
202756,0
202760,0
202763,0
202765,0
202766,0
202768,0
202776,0
202778,0
202780,0
202782,0
202789,0
202794,0
202796,0
202799,0
202800,0
202801,0
202805,0
202806,0
202809,0
202811,0
202812,0
202813,0
202814,0
202815,0
202817,0
202819,0
202822,0
202825,0
202826,0
202827,0
202829,0
202830,0
202831,0
202833,0
202836,0
202839,0
202842,0
202845,0
202846,0
202851,0
202854,0
202857,0
202861,0
202863,0
202864,0
202868,0
202870,0
202871,0
202872,0
202873,0
202874,0
202876,0
202877,0
202879,0
202882,0
202884,0
202885,0
202887,0
202893,0
202894,0
202895,0
202896,0
202897,0
202898,0
202900,0
202901,0
202910,0
202911,0
202912,0
202914,0
202915,0
202916,0
202921,0
202922,0
202925,0
202927,0
202929,0
202931,0
202932,0
202933,0
202934,0
202936,0
202939,0
202942,0
202945,0
202949,0
202950,0
202952,0
202954,0
202955,0
202958,0
202959,0
202960,0
202962,0
202963,0
202964,0
202965,0
202966,0
202971,0
202972,0
202974,0
202975,0
202977,0
202979,0
202980,0
202984,0
202985,0
202986,0
202987,0
202992,0
202993,0
202994,0
202995,0
202996,0
202997,0
203001,0
203002,0
203003,0
203004,0
203008,0
203012,0
203013,0
203016,0
203017,0
203022,0
203023,0
203025,0
203027,0
203031,0
203032,0
203033,0
203036,0
203037,0
203038,0
203039,0
203040,0
203044,0
203048,0
203052,0
203053,0
203054,0
203057,0
203064,0
203065,0
203066,0
203067,0
203068,0
203069,0
203070,0
203073,0
203074,0
203075,0
203077,0
203078,0
203080,0
203081,0
203082,0
203083,0
203085,0
203086,0
203088,0
203089,0
203090,0
203091,0
203092,0
203096,0
203097,0
203099,0
203102,0
203103,0
203104,0
203108,0
203110,0
203111,0
203112,0
203113,0
203115,0
203116,0
203121,0
203122,0
203124,0
203126,0
203128,0
203129,0
203130,0
203131,0
203133,0
203138,0
203139,0
203141,0
203142,0
203143,0
203147,0
203149,0
203151,0
203153,0
203154,0
203156,0
203159,0
203165,0
203167,0
203169,0
203172,0
203174,0
203175,0
203176,0
203179,0
203180,0
203183,0
203185,0
203186,0
203190,0
203192,0
203194,0
203195,0
203197,0
203200,0
203202,0
203203,0
203204,0
203207,0
203208,0
203211,0
203212,0
203213,0
203215,0
203216,0
203217,0
203218,0
203221,0
203226,0
203227,0
203228,0
203230,0
203232,0
203233,0
203235,0
203238,0
203240,0
203244,0
203245,0
203250,0
203252,0
203258,0
203261,0
203262,0
203263,0
203267,0
203268,0
203269,0
203271,0
203273,0
203275,0
203278,0
203280,0
203281,0
203282,0
203285,0
203287,0
203289,0
203293,0
203294,0
203295,0
203297,0
203300,0
203301,0
203302,0
203305,0
203306,0
203307,0
203309,0
203310,0
203312,0
203313,0
203314,0
203316,0
203317,0
203318,0
203319,0
203321,0
203322,0
203324,0
203325,0
203328,0
203329,0
203330,0
203337,0
203338,0
203340,0
203341,0
203343,0
203345,0
203347,0
203349,0
203353,0
203354,0
203356,0
203357,0
203359,0
203360,0
203362,0
203364,0
203367,0
203370,0
203373,0
203377,0
203378,0
203381,0
203383,0
203384,0
203385,0
203386,0
203388,0
203392,0
203396,0
203397,0
203399,0
203400,0
203403,0
203405,0
203408,0
203409,0
203410,0
203412,0
203414,0
203415,0
203416,0
203421,0
203423,0
203425,0
203426,0
203431,0
203432,0
203434,0
203435,0
203439,0
203444,0
203450,0
203452,0
203454,0
203455,0
203456,0
203458,0
203460,0
203462,0
203463,0
203464,0
203466,0
203467,0
203469,0
203471,0
203476,0
203477,0
203479,0
203480,0
203483,0
203487,0
203488,0
203492,0
203496,0
203497,0
203499,0
203500,0
203503,0
203505,0
203507,0
203509,0
203510,0
203514,0
203515,0
203517,0
203518,0
203519,0
203521,0
203522,0
203523,0
203524,0
203526,0
203528,0
203531,0
203533,0
203534,0
203539,0
203540,0
203542,0
203543,0
203545,0
203546,0
203547,0
203549,0
203550,0
203552,0
203553,0
203555,0
203557,0
203559,0
203560,0
203562,0
203565,0
203566,0
203567,0
203568,0
203577,0
203581,0
203583,0
203584,0
203585,0
203586,0
203587,0
203588,0
203590,0
203591,0
203592,0
203593,0
203594,0
203595,0
203597,0
203598,0
203600,0
203602,0
203605,0
203606,0
203608,0
203609,0
203610,0
203611,0
203612,0
203613,0
203615,0
203616,0
203617,0
203618,0
203623,0
203625,0
203626,0
203628,0
203629,0
203630,0
203632,0
203634,0
203637,0
203638,0
203640,0
203643,0
203649,0
203650,0
203655,0
203656,0
203657,0
203658,0
203660,0
203661,0
203662,0
203670,0
203671,0
203673,0
203674,0
203675,0
203678,0
203679,0
203680,0
203681,0
203682,0
203683,0
203684,0
203685,0
203686,0
203688,0
203689,0
203690,0
203692,0
203695,0
203697,0
203699,0
203703,0
203704,0
203705,0
203707,0
203710,0
203713,0
203715,0
203716,0
203718,0
203719,0
203720,0
203723,0
203726,0
203728,0
203730,0
203731,0
203733,0
203736,0
203740,0
203741,0
203742,0
203744,0
203745,0
203746,0
203748,0
203749,0
203750,0
203758,0
203760,0
203762,0
203763,0
203765,0
203767,0
203768,0
203769,0
203771,0
203774,0
203775,0
203776,0
203777,0
203779,0
203780,0
203781,0
203782,0
203783,0
203784,0
203785,0
203786,0
203788,0
203790,0
203792,0
203794,0
203795,0
203798,0
203799,0
203801,0
203803,0
203805,0
203807,0
203812,0
203813,0
203814,0
203817,0
203820,0
203823,0
203825,0
203826,0
203830,0
203831,0
203832,0
203833,0
203835,0
203836,0
203841,0
203844,0
203846,0
203847,0
203850,0
203852,0
203853,0
203854,0
203857,0
203860,0
203862,0
203863,0
203865,0
203868,0
203871,0
203872,0
203873,0
203874,0
203875,0
203876,0
203878,0
203879,0
203881,0
203887,0
203888,0
203891,0
203893,0
203894,0
203896,0
203899,0
203900,0
203905,0
203906,0
203907,0
203908,0
203909,0
203911,0
203912,0
203913,0
203918,0
203920,0
203923,0
203925,0
203926,0
203932,0
203933,0
203934,0
203937,0
203940,0
203942,0
203944,0
203945,0
203946,0
203947,0
203948,0
203950,0
203951,0
203952,0
203956,0
203958,0
203960,0
203961,0
203966,0
203968,0
203972,0
203975,0
203978,0
203979,0
203981,0
203984,0
203985,0
203986,0
203988,0
203991,0
203993,0
204000,0
204001,0
204004,0
204006,0
204007,0
204010,0
204011,0
204012,0
204013,0
204015,0
204016,0
204021,0
204022,0
204024,0
204027,0
204028,0
204029,0
204031,0
204032,0
204033,0
204034,0
204036,0
204037,0
204038,0
204039,0
204040,0
204041,0
204046,0
204047,0
204050,0
204053,0
204055,0
204057,0
204058,0
204060,0
204061,0
204067,0
204069,0
204074,0
204076,0
204077,0
204078,0
204079,0
204080,0
204081,0
204085,0
204087,0
204090,0
204091,0
204092,0
204093,0
204096,0
204097,0
204101,0
204103,0
204105,0
204106,0
204107,0
204109,0
204112,0
204114,0
204116,0
204119,0
204121,0
204122,0
204123,0
204124,0
204125,0
204126,0
204130,0
204131,0
204132,0
204144,0
204145,0
204147,0
204148,0
204151,0
204152,0
204153,0
204156,0
204158,0
204161,0
204162,0
204164,0
204167,0
204168,0
204169,0
204172,0
204174,0
204176,0
204178,0
204179,0
204184,0
204186,0
204187,0
204189,0
204191,0
204195,0
204197,0
204198,0
204199,0
204201,0
204206,0
204207,0
204208,0
204211,0
204214,0
204216,0
204219,0
204220,0
204221,0
204223,0
204224,0
204225,0
204226,0
204227,0
204229,0
204230,0
204232,0
204233,0
204238,0
204239,0
204241,0
204245,0
204249,0
204250,0
204255,0
204256,0
204258,0
204261,0
204263,0
204264,0
204265,0
204271,0
204273,0
204274,0
204275,0
204276,0
204282,0
204283,0
204284,0
204287,0
204291,0
204294,0
204295,0
204300,0
204301,0
204304,0
204305,0
204306,0
204308,0
204309,0
204311,0
204312,0
204313,0
204316,0
204317,0
204319,0
204320,0
204322,0
204324,0
204328,0
204329,0
204330,0
204332,0
204333,0
204334,0
204335,0
204336,0
204337,0
204339,0
204340,0
204341,0
204345,0
204346,0
204347,0
204350,0
204351,0
204352,0
204353,0
204354,0
204355,0
204357,0
204359,0
204360,0
204362,0
204364,0
204365,0
204366,0
204368,0
204369,0
204371,0
204372,0
204373,0
204375,0
204378,0
204382,0
204384,0
204387,0
204388,0
204390,0
204391,0
204396,0
204398,0
204400,0
204402,0
204403,0
204404,0
204409,0
204410,0
204414,0
204417,0
204418,0
204422,0
204427,0
204430,0
204431,0
204433,0
204438,0
204439,0
204441,0
204443,0
204445,0
204446,0
204447,0
204451,0
204452,0
204453,0
204454,0
204458,0
204460,0
204463,0
204466,0
204468,0
204470,0
204471,0
204474,0
204477,0
204478,0
204479,0
204481,0
204489,0
204490,0
204493,0
204496,0
204498,0
204500,0
204502,0
204506,0
204511,0
204513,0
204516,0
204521,0
204523,0
204525,0
204531,0
204536,0
204538,0
204539,0
204540,0
204543,0
204545,0
204546,0
204548,0
204550,0
204552,0
204553,0
204554,0
204556,0
204557,0
204559,0
204563,0
204564,0
204566,0
204567,0
204568,0
204569,0
204573,0
204574,0
204575,0
204577,0
204580,0
204584,0
204587,0
204592,0
204594,0
204595,0
204596,0
204598,0
204600,0
204601,0
204602,0
204603,0
204605,0
204607,0
204609,0
204611,0
204613,0
204617,0
204619,0
204621,0
204622,0
204623,0
204624,0
204627,0
204629,0
204630,0
204631,0
204632,0
204633,0
204634,0
204636,0
204637,0
204639,0
204640,0
204642,0
204643,0
204651,0
204652,0
204656,0
204657,0
204658,0
204660,0
204663,0
204665,0
204667,0
204671,0
204672,0
204673,0
204674,0
204676,0
204677,0
204678,0
204679,0
204682,0
204683,0
204687,0
204689,0
204692,0
204694,0
204701,0
204703,0
204705,0
204709,0
204710,0
204711,0
204712,0
204713,0
204714,0
204716,0
204718,0
204719,0
204721,0
204722,0
204725,0
204727,0
204732,0
204733,0
204734,0
204738,0
204742,0
204743,0
204744,0
204745,0
204749,0
204752,0
204756,0
204758,0
204759,0
204760,0
204761,0
204762,0
204764,0
204768,0
204769,0
204770,0
204771,0
204772,0
204774,0
204775,0
204776,0
204777,0
204778,0
204779,0
204784,0
204785,0
204787,0
204789,0
204791,0
204792,0
204793,0
204795,0
204796,0
204798,0
204799,0
204801,0
204802,0
204808,0
204809,0
204810,0
204811,0
204813,0
204815,0
204817,0
204819,0
204820,0
204821,0
204823,0
204826,0
204827,0
204830,0
204833,0
204834,0
204836,0
204838,0
204839,0
204840,0
204841,0
204842,0
204844,0
204845,0
204849,0
204852,0
204853,0
204854,0
204855,0
204857,0
204858,0
204860,0
204863,0
204870,0
204871,0
204872,0
204875,0
204876,0
204878,0
204879,0
204880,0
204881,0
204882,0
204884,0
204885,0
204886,0
204887,0
204892,0
204898,0
204901,0
204902,0
204904,0
204909,0
204912,0
204914,0
204917,0
204919,0
204920,0
204921,0
204922,0
204923,0
204924,0
204925,0
204926,0
204927,0
204930,0
204931,0
204933,0
204936,0
204938,0
204941,0
204943,0
204944,0
204945,0
204946,0
204952,0
204953,0
204956,0
204957,0
204960,0
204963,0
204967,0
204968,0
204970,0
204971,0
204972,0
204973,0
204974,0
204975,0
204978,0
204980,0
204982,0
204988,0
204989,0
204992,0
204994,0
204996,0
204998,0
204999,0
205000,0
205001,0
205003,0
205004,0
205005,0
205006,0
205008,0
205009,0
205013,0
205014,0
205015,0
205017,0
205019,0
205024,0
205026,0
205029,0
205031,0
205032,0
205033,0
205035,0
205039,0
205040,0
205041,0
205042,0
205044,0
205045,0
205046,0
205047,0
205048,0
205050,0
205052,0
205054,0
205055,0
205056,0
205058,0
205060,0
205063,0
205066,0
205067,0
205068,0
205069,0
205070,0
205071,0
205072,0
205075,0
205076,0
205077,0
205078,0
205079,0
205080,0
205081,0
205082,0
205083,0
205087,0
205088,0
205090,0
205094,0
205095,0
205099,0
205103,0
205105,0
205107,0
205108,0
205110,0
205111,0
205112,0
205116,0
205117,0
205136,0
205137,0
205138,0
205143,0
205145,0
205147,0
205148,0
205158,0
205161,0
205163,0
205164,0
205165,0
205167,0
205168,0
205169,0
205171,0
205174,0
205176,0
205179,0
205180,0
205182,0
205185,0
205186,0
205189,0
205195,0
205200,0
205204,0
205206,0
205208,0
205209,0
205210,0
205211,0
205213,0
205218,0
205219,0
205221,0
205222,0
205223,0
205224,0
205225,0
205226,0
205227,0
205230,0
205231,0
205232,0
205233,0
205236,0
205237,0
205238,0
205240,0
205241,0
205243,0
205247,0
205249,0
205250,0
205251,0
205254,0
205255,0
205256,0
205257,0
205260,0
205263,0
205265,0
205267,0
205268,0
205274,0
205275,0
205279,0
205281,0
205284,0
205290,0
